"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1374","5","10","41","0","2016","A","",6771,74531,3275276531,1611452382,18205448,845,43945,"",1.01,1.05,1.03,0.92,0.98,0.99,0.99,"",69,1.0,311,0.4,31841887,1.0,21078737,1.3,-7624490,-29.5,5,0.6,245,0.6
"C1378","0","10","40","0","2016","A","",5431,99490,4210738521,747524125,25956762,814,42323,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-31,-0.6,401,0.4,84999180,2.1,20779381,2.9,-4051828,-13.5,13,1.6,686,1.6
"C1378","1","10","41","0","2016","A","",60,687,42624326,0,0,1194,62074,"",1.78,0.35,0.35,0.00,0.00,1.00,1.00,"",-5,-7.7,22,3.3,156348,0.4,0,0.0,0,0.0,-34,-2.8,-1780,-2.8
"C1378","2","10","41","0","2016","A","",74,6644,316800011,0,0,917,47682,"",1.91,2.07,2.19,0.00,0.00,1.06,1.06,"",0,0.0,16,0.2,6108752,2.0,0,0.0,0,0.0,16,1.8,808,1.7
"C1378","3","10","41","0","2016","A","",150,13397,564070461,855966,16219,810,42103,"",1.58,1.36,1.50,0.08,0.11,1.10,1.10,"",1,0.7,57,0.4,14706123,2.7,68946,8.8,-684,-4.0,18,2.3,922,2.2
"C1378","5","10","41","0","2016","A","",5148,78762,3287243723,746668159,25940543,803,41737,"",0.98,0.93,0.92,1.02,1.01,0.99,0.99,"",-26,-0.5,306,0.4,64027957,2.0,20710435,2.9,-4051144,-13.5,13,1.6,654,1.6
"C1382","0","10","40","0","2016","A","",28531,483535,24247388448,3770043744,56277831,964,50146,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",719,2.6,3589,0.7,365126763,1.5,46035729,1.2,-14459556,-20.4,7,0.7,386,0.8
"C1382","1","10","41","0","2016","A","",178,9050,626028072,0,0,1330,69174,"",1.00,0.95,0.90,0.00,0.00,0.94,0.94,"",2,1.1,86,1.0,1177788,0.2,0,0.0,0,0.0,-10,-0.7,-532,-0.8
"C1382","2","10","41","0","2016","A","",179,25383,1352503659,0,0,1025,53285,"",0.88,1.63,1.62,0.00,0.00,1.00,1.00,"",5,2.9,678,2.7,55477054,4.3,0,0.0,0,0.0,15,1.5,784,1.5
"C1382","3","10","41","0","2016","A","",762,42440,1856509011,16303436,158044,841,43744,"",1.53,0.89,0.86,0.32,0.49,0.97,0.97,"",6,0.8,193,0.5,36145903,2.0,254739,1.6,-44026,-21.8,12,1.4,655,1.5
"C1382","5","10","41","0","2016","A","",27412,406662,20412347706,3753740308,56119787,965,50195,"",0.99,0.99,0.99,1.02,1.00,1.00,1.00,"",705,2.6,2631,0.7,272326018,1.4,45780990,1.2,-14415530,-20.4,6,0.6,347,0.7
"C1390","0","10","40","0","2016","A","",4845,71597,3458708411,1458834968,16807497,929,48308,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",84,1.8,-565,-0.8,-47244814,-1.3,12883176,0.9,4821038,40.2,-5,-0.5,-276,-0.6
"C1390","1","10","41","0","2016","A","",63,1450,101647584,0,0,1348,70086,"",2.09,1.03,1.02,0.00,0.00,0.99,0.99,"",-1,-1.6,55,3.9,5015768,5.2,0,0.0,0,0.0,16,1.2,824,1.2
"C1390","2","10","41","0","2016","A","N",86,0,0,0,0,0,0,"N",2.49,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1390","3","10","41","0","2016","A","N",67,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",-2,-2.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1390","5","10","41","0","2016","A","",4629,56867,2722199088,1414407108,16322385,921,47870,"",0.99,0.94,0.93,0.99,0.98,0.99,0.99,"",87,1.9,-631,-1.1,-70688262,-2.5,12382150,0.9,4547909,38.6,-13,-1.4,-704,-1.4
"C1394","0","10","80","0","2016","A","",1092,15063,506327864,301601038,3817799,646,33615,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.1,678,4.7,28702157,6.0,22688133,8.1,24387,0.6,7,1.1,411,1.2
"C1398","0","10","40","0","2016","A","",4217,69189,2775388638,467664400,8336932,771,40113,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",150,3.7,36,0.1,33834707,1.2,-16319226,-3.4,-2349872,-22.0,9,1.2,468,1.2
"C1398","1","10","41","0","2016","A","",44,451,29162166,0,0,1244,64685,"",1.68,0.33,0.37,0.00,0.00,1.10,1.10,"",-1,-2.2,-1,-0.2,-443769,-1.5,0,0.0,0,0.0,-16,-1.3,-839,-1.3
"C1398","2","10","41","0","2016","A","",66,11151,636231627,0,0,1097,57054,"",2.20,5.00,6.68,0.00,0.00,1.33,1.33,"",4,6.5,-23,-0.2,26173255,4.3,0,0.0,0,0.0,47,4.5,2456,4.5
"C1398","3","10","41","0","2016","A","",170,7733,260204218,39240379,207553,647,33647,"",2.31,1.13,1.05,6.12,4.38,0.93,0.93,"",3,1.8,83,1.1,6443771,2.5,-19790903,-33.5,-346756,-62.6,9,1.4,474,1.4
"C1398","5","10","41","0","2016","A","",3938,49854,1849790627,428424021,8129379,714,37104,"",0.96,0.85,0.79,0.93,0.98,0.93,0.93,"",145,3.8,-24,0.0,1661450,0.1,3471677,0.8,-2003116,-19.8,1,0.1,51,0.1
"C1401","0","10","40","0","2016","A","",4135,88909,4544469407,953417482,23323937,983,51114,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-101,-2.4,-1109,-1.2,2006252,0.0,-13712584,-1.4,-2797978,-10.7,13,1.3,652,1.3
"C1401","1","10","41","0","2016","A","",43,493,24917619,0,0,973,50594,"",1.67,0.28,0.19,0.00,0.00,0.68,0.68,"",0,0.0,-13,-2.6,-1676228,-6.3,0,0.0,0,0.0,-38,-3.8,-1998,-3.8
"C1401","2","10","41","0","2016","A","N",1,0,0,0,0,0,0,"N",0.03,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","3","10","41","0","2016","A","N",144,0,0,0,0,0,0,"N",2.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1401","5","10","41","0","2016","A","",3947,76132,3973907951,938674189,23146706,1004,52198,"",0.98,1.01,1.03,1.00,1.00,1.02,1.02,"",-101,-2.5,-1097,-1.4,3197629,0.1,-13784988,-1.4,-2797404,-10.8,15,1.5,784,1.5
"C1402","0","10","40","0","2016","A","",3252,66450,2784261099,478938903,9415508,806,41900,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",51,1.6,163,0.2,100676496,3.8,5050761,1.1,-1816395,-16.2,27,3.5,1416,3.5
"C1402","1","10","41","0","2016","A","",29,339,21001613,0,0,1193,62013,"",1.44,0.26,0.26,0.00,0.00,1.01,1.01,"",0,0.0,6,1.8,598461,2.9,0,0.0,0,0.0,16,1.4,819,1.3
"C1402","2","10","41","0","2016","A","N",37,0,0,0,0,0,0,"N",1.60,0,0,0,0,0,0,"N",3,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"C1402","3","10","41","0","2016","A","N",68,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1402","5","10","41","0","2016","A","",3119,49427,1877982434,476282871,9384439,731,37995,"",0.99,0.88,0.80,1.01,1.00,0.91,0.91,"",49,1.6,172,0.3,59547432,3.3,5041058,1.1,-1812618,-16.2,21,3.0,1076,2.9
"C1410","0","10","40","0","2016","A","",2006,40274,1979269718,252615341,15350224,945,49145,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.5,121,0.3,51482289,2.7,10130278,4.2,238671,1.6,22,2.4,1134,2.4
"C1410","1","10","41","0","2016","A","",20,183,10043639,0,0,1058,55009,"",1.60,0.23,0.18,0.00,0.00,0.77,0.77,"",0,0.0,3,1.7,-242007,-2.4,0,0.0,0,0.0,-41,-3.7,-2133,-3.7
"C1410","2","10","41","0","2016","A","",28,2041,118570899,0,0,1117,58087,"",1.96,1.57,1.74,0.00,0.00,1.11,1.11,"",-1,-3.4,12,0.6,-1103079,-0.9,0,0.0,0,0.0,-17,-1.5,-885,-1.5
"C1410","3","10","41","0","2016","A","",127,2928,117438933,1120436,47358,771,40116,"",3.63,0.74,0.67,0.32,0.54,0.90,0.90,"",1,0.8,0,0.0,5991701,5.4,108778,10.8,4962,11.7,39,5.3,2057,5.4
"C1410","5","10","41","0","2016","A","",1831,35123,1733216247,251494905,15302866,949,49348,"",0.94,1.03,1.03,1.02,1.00,1.01,1.01,"",10,0.5,107,0.3,46835674,2.8,10021500,4.2,233709,1.6,23,2.5,1187,2.5
"C1414","0","10","80","0","2016","A","",2540,34163,1147909427,290097998,6516140,646,33601,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-26,-1.0,-985,-2.8,-34066844,-2.9,-1927078,-0.7,-548815,-7.8,-1,-0.2,-28,-0.1
"C1418","0","10","80","0","2016","A","",1194,17985,773943339,207935505,7138152,828,43033,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-16,-1.3,120,0.7,41365304,5.6,7349652,3.7,-690601,-8.8,39,4.9,2026,4.9
"C1422","0","10","80","0","2016","A","",757,10483,360392784,66763644,1128071,661,34380,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",28,3.8,203,2.0,2507504,0.7,1321042,2.0,16296,1.5,-9,-1.3,-435,-1.2
"C1426","0","10","40","0","2016","A","",20497,295574,12784882560,6286236604,74493337,832,43254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1080,5.6,12270,4.3,743946582,6.2,469843921,8.1,7482,0.0,15,1.8,752,1.8
"C1426","1","10","41","0","2016","A","",109,6158,440486163,0,0,1376,71532,"",0.86,1.06,1.20,0.00,0.00,1.13,1.13,"",-1,-0.9,109,1.8,13631029,3.2,0,0.0,0,0.0,19,1.4,964,1.4
"C1426","2","10","41","0","2016","A","N",112,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",-3,-2.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1426","3","10","41","0","2016","A","N",399,0,0,0,0,0,0,"N",1.12,0,0,0,0,0,0,"N",5,1.3,0,0,0,0,0,0,0,0,0,0,0,0
"C1426","5","10","41","0","2016","A","",19877,252054,10879342591,6270206823,74332912,830,43163,"",1.00,1.00,1.00,1.02,1.00,1.00,1.00,"",1079,5.7,11435,4.8,685169574,6.7,469083893,8.1,13763,0.0,15,1.8,797,1.9
"C1434","0","10","80","0","2016","A","",717,9588,375791977,160320495,2282718,754,39195,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.7,-36,-0.4,13368204,3.7,10669221,7.1,762625,50.2,30,4.1,1536,4.1
"C1438","0","10","80","0","2016","A","",1686,22735,784174973,259674538,3902309,663,34492,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,0.4,450,2.0,24265881,3.2,9879185,4.0,-1053740,-21.3,7,1.1,393,1.2
"C1442","0","10","80","0","2016","A","",520,8819,542786539,76509832,2195591,1184,61546,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-8,-1.5,-305,-3.3,3456889,0.6,-13002006,-14.5,-896413,-29.0,47,4.1,2435,4.1
"C1446","0","10","40","0","2016","A","",161094,2603895,190263305286,36929703886,959679374,1405,73069,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5373,3.5,52481,2.1,5839207618,3.2,752655448,2.1,43432073,4.7,15,1.1,786,1.1
"C1446","1","10","41","0","2016","A","",594,35040,2840462170,0,0,1559,81063,"",0.59,0.68,0.52,0.00,0.00,0.76,0.76,"",8,1.4,367,1.1,31349835,1.1,0,0.0,0,0.0,1,0.1,46,0.1
"C1446","2","10","41","0","2016","A","",1301,76691,5359340821,4161064758,12500909,1344,69882,"",1.13,0.91,0.82,18.73,17.05,0.90,0.90,"",12,0.9,-1259,-1.6,-56109941,-1.0,-87810393,-2.1,-244655,-1.9,8,0.6,409,0.6
"C1446","3","10","41","0","2016","A","",2324,182760,11128314874,624192123,2544057,1171,60890,"",0.83,0.71,0.66,1.23,0.47,0.92,0.92,"",54,2.4,2216,1.2,295990344,2.7,25404966,4.2,-306674,-10.8,17,1.5,892,1.5
"C1446","5","10","41","0","2016","A","",156876,2309404,170935187421,32144447005,944634408,1423,74017,"",1.00,1.04,1.06,0.89,0.99,1.01,1.01,"",5299,3.5,51157,2.3,5567977380,3.4,815060875,2.6,43983402,4.9,15,1.1,789,1.1
"C1450","0","10","40","0","2016","A","",14683,176652,10955951640,1970246257,38697679,1193,62020,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",431,3.0,3917,2.3,271268626,2.5,99539740,5.3,-947786,-2.4,3,0.3,164,0.3
"C1450","1","10","41","0","2016","A","",37,2053,208916598,0,0,1957,101782,"",0.41,0.59,0.66,0.00,0.00,1.12,1.12,"",-2,-5.1,70,3.5,7557662,3.8,0,0.0,0,0.0,4,0.2,235,0.2
"C1450","2","10","41","0","2016","A","",19,10413,684479638,260000,2652,1264,65735,"",0.18,1.83,1.82,0.02,0.09,0.99,0.99,"N",1,5.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1450","3","10","41","0","2016","A","",50,16199,768514640,45534862,139428,912,47441,"",0.20,0.93,0.79,1.69,0.63,0.85,0.85,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1450","5","10","41","0","2016","A","",14577,147987,9294040764,1924451395,38555599,1208,62803,"",1.02,0.99,1.00,1.00,1.00,1.01,1.01,"",431,3.0,3287,2.3,175949962,1.9,96755082,5.3,-957360,-2.4,-4,-0.3,-211,-0.3
"C1454","0","10","40","0","2016","A","",4516,72256,2875293346,673543212,21458532,765,39793,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",90,2.0,2779,4.0,144633547,5.3,53241367,8.6,527850,2.5,9,1.2,490,1.2
"C1454","1","10","41","0","2016","A","",46,648,38172199,0,0,1133,58923,"",1.64,0.46,0.46,0.00,0.00,1.01,1.01,"",-2,-4.2,11,1.7,820589,2.2,0,0.0,0,0.0,6,0.5,294,0.5
"C1454","2","10","41","0","2016","A","",84,4214,178894554,46200,911,816,42455,"",2.61,1.81,1.81,0.01,0.06,1.00,1.00,"",4,5.0,-214,-4.8,-5493197,-3.0,26977,140.3,535,142.3,15,1.9,813,2.0
"C1454","3","10","41","0","2016","A","",59,6240,218028721,1230890,36001,672,34943,"",0.75,0.87,0.85,0.13,0.29,0.97,0.97,"",1,1.7,142,2.3,4905719,2.3,86828,7.6,3086,9.4,0,0.0,-5,0.0
"C1454","5","10","41","0","2016","A","",4328,61155,2440197872,672266122,21421620,767,39902,"",0.99,1.00,1.00,1.02,1.00,1.00,1.00,"",87,2.1,2841,4.9,144400436,6.3,53127562,8.6,524229,2.5,10,1.3,532,1.4
"C1458","0","10","80","0","2016","A","",6216,54480,2231972764,1306364980,13419707,788,40969,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",237,4.0,2421,4.7,172249115,8.4,95254065,7.9,-3735137,-21.8,27,3.5,1404,3.5
"C1462","0","10","80","0","2016","A","",1183,15223,602862180,109600944,6247911,762,39603,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-21,-1.7,-425,-2.7,-32929157,-5.2,162683,0.1,-234077,-3.6,-19,-2.4,-1029,-2.5
"C1466","0","10","80","0","2016","A","",2864,39098,1414775061,645209400,11339972,696,36185,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",21,0.7,616,1.6,73493674,5.5,51429941,8.7,-545077,-4.6,26,3.9,1330,3.8
"C1470","0","10","80","0","2016","A","",2650,34778,1024118327,390492802,12176795,566,29447,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-0.7,837,2.5,36177189,3.7,-2296824,-0.6,-540325,-4.2,6,1.1,339,1.2
"C1472","0","10","80","0","2016","A","",2246,20897,796230144,287634202,4914049,733,38103,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",47,2.1,511,2.5,45675757,6.1,21515080,8.1,-19592,-0.4,25,3.5,1286,3.5
"C1474","0","10","40","0","2016","A","",6721,86369,4181043401,1400080471,17926078,931,48409,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.1,1682,2.0,187001035,4.7,68680543,5.2,-2281985,-11.3,24,2.6,1247,2.6
"C1474","1","10","41","0","2016","A","",62,19062,1459783501,0,0,1473,76582,"",1.48,11.21,12.13,0.00,0.00,1.08,1.08,"",1,1.6,580,3.1,83581643,6.1,0,0.0,0,0.0,41,2.9,2120,2.8
"C1474","2","10","41","0","2016","A","",35,1823,83118018,29853,343,877,45586,"",0.73,0.66,0.58,0.00,0.03,0.88,0.88,"",1,2.9,14,0.8,3213025,4.0,24550,462.9,215,168.0,28,3.3,1425,3.2
"C1474","3","10","41","0","2016","A","",54,11079,531596459,42064347,371216,923,47983,"",0.46,1.30,1.43,2.19,3.64,1.10,1.10,"",1,1.9,332,3.1,34021708,6.8,2348517,5.9,-49946,-11.9,33,3.7,1684,3.6
"C1474","5","10","41","0","2016","A","",6570,54405,2106545423,1357986271,17554519,745,38719,"",1.01,0.74,0.59,0.99,0.99,0.80,0.80,"",7,0.1,756,1.4,66184659,3.2,66307476,5.1,-2232254,-11.3,14,1.9,687,1.8
"C1478","0","10","80","0","2016","A","",943,14758,551379725,110044562,2040245,718,37361,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,1.3,-371,-2.5,-24897424,-4.3,-5836249,-5.0,186972,10.1,-15,-2.0,-731,-1.9
"C1482","0","10","80","0","2016","A","",890,8827,292679821,129174796,1988632,638,33156,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,331,3.9,19560340,7.2,9306390,7.8,-374229,-15.8,20,3.2,1010,3.1
"C1486","0","10","40","0","2016","A","",34953,423640,36274033181,5725259945,209768523,1647,85625,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",493,1.4,966,0.2,177541786,0.5,47321965,0.8,-3247223,-1.5,5,0.3,225,0.3
"C1486","1","10","41","0","2016","A","",82,2767,191882281,0,0,1333,69340,"",0.38,0.33,0.18,0.00,0.00,0.55,0.55,"",-1,-1.2,29,1.1,-5461104,-2.8,0,0.0,0,0.0,-53,-3.8,-2729,-3.8
"C1486","2","10","41","0","2016","A","",85,6325,394847169,0,0,1201,62431,"",0.34,0.46,0.32,0.00,0.00,0.68,0.68,"",0,0.0,-652,-9.3,-10354664,-2.6,0,0.0,0,0.0,84,7.5,4358,7.5
"C1486","3","10","41","0","2016","A","",378,36375,2335030454,18278777,661876,1234,64194,"",0.62,0.87,0.72,0.23,0.55,0.83,0.83,"",-3,-0.8,-119,-0.3,26491961,1.1,-974403,-5.1,-92431,-12.3,18,1.5,936,1.5
"C1486","5","10","41","0","2016","A","",34408,378174,33352273277,5706981168,209106647,1696,88193,"",1.02,1.05,1.08,1.02,1.00,1.03,1.03,"",497,1.5,1709,0.5,166865593,0.5,48296368,0.9,-3154792,-1.5,1,0.1,43,0.0
"C1502","0","10","80","0","2016","A","",814,11848,418343504,142364005,743138,679,35308,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,3.4,194,1.7,17479994,4.4,2600542,1.9,-401189,-35.1,17,2.6,910,2.6
"C1506","0","10","80","0","2016","A","",831,6558,223649971,128325470,2932526,656,34104,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,1.6,246,3.9,7776469,3.6,3184015,2.5,-289305,-9.0,-2,-0.3,-96,-0.3
"C1510","0","10","80","0","2016","A","",1070,18494,766866571,203178884,1795141,797,41465,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,0.8,465,2.6,33687839,4.6,5161217,2.6,214356,13.6,15,1.9,797,2.0
"C1518","0","10","40","0","2016","A","",6529,138490,4439945224,1047953472,21534831,617,32060,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",97,1.5,2103,1.5,120305296,2.8,20209797,2.0,-1875009,-8.0,8,1.3,388,1.2
"C1518","1","10","41","0","2016","A","",57,3248,282824764,0,0,1674,87065,"",1.40,1.19,2.21,0.00,0.00,1.86,1.86,"",0,0.0,14,0.4,2744888,1.0,0,0.0,0,0.0,9,0.5,469,0.5
"C1518","2","10","41","0","2016","A","",32,3457,147472478,0,0,820,42660,"",0.69,0.77,0.97,0.00,0.00,1.25,1.25,"",1,3.2,60,1.8,2540876,1.8,0,0.0,0,0.0,0,0.0,-2,0.0
"C1518","3","10","41","0","2016","A","",113,23496,909690266,16715214,240853,745,38717,"",0.99,1.72,2.30,1.16,1.97,1.34,1.34,"",-1,-0.9,-208,-0.9,6335517,0.7,-668586,-3.8,223533,1290.6,12,1.6,607,1.6
"C1518","5","10","41","0","2016","A","",6327,108289,3099957716,1031238258,21293978,551,28627,"",1.00,0.92,0.82,1.00,1.00,0.89,0.89,"",96,1.5,2237,2.1,108684015,3.6,20878383,2.1,-2098542,-9.0,9,1.7,421,1.5
"C1522","0","10","80","0","2016","A","",919,15878,561860364,128068419,2328369,680,35385,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-11,-1.2,236,1.5,13076503,2.4,438232,0.3,-389697,-14.3,5,0.7,302,0.9
"C1526","0","10","40","0","2016","A","",3340,41551,1645894279,358875566,6101997,762,39611,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",85,2.6,1270,3.2,79481610,5.1,34431452,10.6,-445676,-6.8,14,1.9,723,1.9
"C1526","1","10","41","0","2016","A","",61,1825,167885952,0,0,1769,92001,"",2.94,2.23,3.54,0.00,0.00,1.59,1.59,"",-1,-1.6,54,3.0,4927332,3.0,0,0.0,0,0.0,-1,-0.1,-27,0.0
"C1526","2","10","41","0","2016","A","",50,1718,58404403,636653,14597,654,33991,"",2.10,1.28,1.03,0.29,3.13,0.81,0.80,"",1,2.0,64,3.9,2039807,3.6,227100,55.5,4839,49.6,-2,-0.3,-97,-0.3
"C1526","3","10","41","0","2016","A","",35,4687,176501398,407531,8268,724,37660,"",0.60,1.14,1.20,0.08,0.24,1.05,1.05,"",-1,-2.8,-1797,-27.7,-122880272,-41.0,10170,2.6,-4902,-37.2,-164,-18.5,-8515,-18.4
"C1526","5","10","41","0","2016","A","",3195,33321,1243102526,357831382,6079132,717,37306,"",0.99,0.94,0.89,1.02,1.00,0.94,0.94,"",87,2.8,2948,9.7,195394743,18.6,34194182,10.6,-445613,-6.8,54,8.1,2811,8.1
"C1534","0","10","80","0","2016","A","",919,13424,480261915,97285099,2507136,688,35777,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-0.2,153,1.2,1129540,0.2,1811978,1.9,-235248,-8.6,-6,-0.9,-326,-0.9
"C1538","0","10","40","0","2016","A","",29294,539215,24906464706,4658773653,160790148,888,46190,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",62,0.2,4553,0.9,683495058,2.8,239716503,5.4,-19781861,-11.0,17,2.0,885,2.0
"C1538","1","10","41","0","2016","A","",140,9190,679801503,0,0,1423,73973,"",0.77,0.87,0.95,0.00,0.00,1.10,1.10,"",-2,-1.4,114,1.3,4276220,0.6,0,0.0,0,0.0,-8,-0.6,-455,-0.6
"C1538","2","10","41","0","2016","A","",199,20975,1201409096,774976,16274,1102,57279,"",0.95,1.21,1.40,0.03,0.13,1.16,1.16,"",3,1.5,329,1.6,84424305,7.6,7479,1.0,-2913,-15.2,62,6.0,3177,5.9
"C1538","3","10","41","0","2016","A","",454,55234,2881156091,2997953,110858,1003,52162,"",0.89,1.04,1.30,0.05,0.12,1.25,1.25,"",3,0.7,231,0.4,61556681,2.2,83724,2.9,-18498,-14.3,17,1.7,900,1.8
"C1538","5","10","41","0","2016","A","",28502,453816,20144098016,4655000724,160663016,854,44388,"",1.00,0.99,0.95,1.02,1.01,0.96,0.96,"",59,0.2,3880,0.9,533237852,2.7,239625300,5.4,-19760450,-11.0,16,1.9,802,1.8
"C1542","0","10","80","0","2016","A","",1455,18704,653392050,423030993,4848065,672,34933,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,4.1,478,2.6,30808622,4.9,29363339,7.5,31098,0.6,15,2.3,773,2.3
"C1546","0","10","80","0","2016","A","",1483,23463,940691381,431605590,9235464,771,40093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-15,-1.0,-509,-2.1,16033350,1.7,7672519,1.8,2019637,28.0,29,3.9,1521,3.9
"C1550","0","10","40","0","2016","A","",3361,59624,2306255393,990431048,15218882,744,38680,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-14,-0.4,1522,2.6,148522418,6.9,65658619,7.1,-4111985,-21.3,30,4.2,1543,4.2
"C1550","1","10","41","0","2016","A","",14,227,12196360,0,0,1036,53847,"",0.67,0.19,0.18,0.00,0.00,0.95,0.95,"",-1,-6.7,8,3.7,-312673,-2.5,0,0.0,0,0.0,-62,-5.6,-3228,-5.7
"C1550","2","10","41","0","2016","A","",17,904,31715866,0,0,675,35074,"",0.71,0.47,0.40,0.00,0.00,0.85,0.85,"",0,0.0,1,0.1,1254936,4.1,0,0.0,0,0.0,26,4.0,1335,4.0
"C1550","3","10","41","0","2016","A","",61,5688,214482171,66752,668,725,37708,"",1.04,0.97,1.04,0.00,0.01,1.08,1.08,"",2,3.4,-4,-0.1,3890429,1.8,66752,100.0,668,100.0,14,2.0,712,1.9
"C1550","5","10","41","0","2016","A","",3269,52806,2047860996,990364296,15218214,746,38781,"",1.00,1.04,1.05,1.02,1.01,1.00,1.00,"",-15,-0.5,1518,3.0,143689726,7.5,65591867,7.1,-4112653,-21.3,32,4.5,1654,4.5
"C1554","0","10","40","0","2016","A","",8149,120673,6054102102,1456775555,51140346,965,50169,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",214,2.7,866,0.7,144850767,2.5,-6617824,-0.5,-820078,-1.6,16,1.7,846,1.7
"C1554","1","10","41","0","2016","A","",103,3841,292268377,0,0,1463,76088,"",2.03,1.62,1.68,0.00,0.00,1.04,1.04,"",-1,-1.0,54,1.4,7744173,2.7,0,0.0,0,0.0,18,1.2,956,1.3
"C1554","2","10","41","0","2016","A","N",56,0,0,0,0,0,0,"N",0.96,0,0,0,0,0,0,"N",1,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"C1554","3","10","41","0","2016","A","N",193,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,"N",1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1554","5","10","41","0","2016","A","",7797,99381,4889869186,1454765290,51088444,946,49204,"",0.99,0.97,0.95,1.02,1.01,0.98,0.98,"",213,2.8,1216,1.2,147570288,3.1,-6677466,-0.5,-816817,-1.6,17,1.8,895,1.9
